Voter_ID,State,Region,Age,Gender,Education_Level,Occupation,Income_Bracket,Polling_Station_Type,Party_Preference,Voted,Satisfaction_with_Government,Satisfaction_with_Local_Representative,Key_Issue,Is_First_Time_Voter,Predicted_Winner,Has_Voter_ID,Distance_to_Polling_Station_km,Time_Spent_in_Queue_minutes,Weather_on_Polling_Day,Social_Media_Influence,Voter_Satisfaction_Score
VOTER_21754,Madhya Pradesh,Central,39,Other,Secondary,Teacher,Low,Urban,Party E,Yes,3,1,Corruption,No,Party C,Yes,10.2,77,Sunny,3,1.5
VOTER_21755,Tamil Nadu,East,82,Male,Higher Secondary,Engineer,Low,Rural,Party D,Yes,2,1,Crime,Yes,Party A,Yes,9.18,6,Cloudy,2,10.0
VOTER_21756,Maharashtra,West,67,Female,Higher Secondary,Doctor,Low,Urban,Party B,Yes,3,2,Crime,Yes,Party E,No,11.66,41,Sunny,5,3.4
VOTER_21757,Madhya Pradesh,North,21,Female,Graduate,Engineer,Middle,Urban,Party E,No,1,3,Infrastructure,Yes,Party D,Yes,23.17,7,Cloudy,4,8.6
VOTER_21758,Madhya Pradesh,West,69,Other,No Schooling,Teacher,Middle,Rural,Party E,Yes,1,3,Education,No,Party E,Yes,8.1,103,Rainy,4,2.5
VOTER_21759,West Bengal,West,60,Male,No Schooling,Teacher,Upper Middle,Urban,Party D,No,1,1,Agriculture,No,Party C,No,15.55,20,Sunny,4,2.9
VOTER_21760,Karnataka,North,63,Female,Post Graduate,Engineer,High,Rural,Party D,Yes,3,5,Infrastructure,No,Party E,Yes,24.79,72,Sunny,2,9.7
VOTER_21761,Andhra Pradesh,Central,21,Female,Post Graduate,Homemaker,Upper Middle,Urban,Party C,No,1,2,Women Safety,No,Party A,No,15.07,28,Rainy,2,8.6
VOTER_21762,Rajasthan,Central,30,Male,Post Graduate,Farmer,Upper Middle,Urban,Party E,Yes,2,4,Education,Yes,Party D,Yes,9.71,167,Cloudy,1,9.2
VOTER_21763,Maharashtra,Central,55,Other,Primary,Retired,Middle,Rural,Party E,No,3,4,Education,Yes,Party A,Yes,18.78,165,Rainy,1,8.4
VOTER_21764,Karnataka,South,62,Female,No Schooling,Homemaker,Middle,Urban,Party D,No,5,5,Education,Yes,Party A,Yes,8.18,32,Sunny,5,6.4
VOTER_21765,Karnataka,East,42,Male,Higher Secondary,Engineer,High,Rural,Party C,Yes,3,3,Corruption,No,Party B,No,6.64,21,Rainy,5,9.7
VOTER_21766,Madhya Pradesh,West,84,Female,Graduate,Homemaker,Low,Rural,Party C,Yes,2,1,Healthcare,No,Party A,No,15.07,143,Cloudy,1,9.1
VOTER_21767,Rajasthan,South,72,Male,Higher Secondary,Unemployed,Low,Urban,Party D,Yes,2,1,Crime,No,Party E,No,24.78,31,Sunny,5,8.2
VOTER_21768,West Bengal,East,56,Male,Primary,Farmer,Low,Rural,Party B,No,2,2,Corruption,No,Party E,No,17.58,96,Sunny,1,9.9
VOTER_21769,Madhya Pradesh,West,82,Other,Higher Secondary,Student,Upper Middle,Urban,Party B,No,1,1,Infrastructure,Yes,Party C,Yes,13.28,171,Rainy,2,5.7
VOTER_21770,Bihar,Central,19,Female,No Schooling,Laborer,Upper Middle,Rural,Party E,Yes,5,3,Education,Yes,Party B,Yes,11.09,139,Rainy,2,4.5
VOTER_21771,West Bengal,North,79,Other,No Schooling,Unemployed,Low,Rural,Party C,No,5,3,Education,Yes,Party B,Yes,1.32,123,Sunny,2,2.4
VOTER_21772,West Bengal,South,63,Other,Post Graduate,Teacher,High,Urban,Party E,No,4,5,Education,Yes,Party A,No,11.31,105,Cloudy,4,5.3
VOTER_21773,Rajasthan,North,48,Other,Graduate,Student,Upper Middle,Rural,Party C,Yes,2,2,Agriculture,No,Party D,No,6.89,123,Cloudy,4,2.0
VOTER_21774,Andhra Pradesh,Central,52,Male,Higher Secondary,Laborer,Low,Rural,Party A,Yes,1,2,Unemployment,No,Party A,Yes,17.4,17,Cloudy,5,1.3
VOTER_21775,Andhra Pradesh,East,62,Female,Primary,Teacher,Upper Middle,Rural,Party C,No,3,1,Infrastructure,No,Party C,Yes,17.62,81,Cloudy,5,5.8
VOTER_21776,Andhra Pradesh,North,71,Other,No Schooling,Homemaker,High,Rural,Party C,No,1,4,Healthcare,No,Party C,Yes,1.66,121,Rainy,2,2.1
VOTER_21777,Uttar Pradesh,North,46,Female,Higher Secondary,Laborer,Low,Urban,Party D,Yes,2,2,Unemployment,No,Party E,No,12.42,51,Rainy,1,6.7
VOTER_21778,Rajasthan,East,25,Female,Secondary,Teacher,High,Urban,Party C,Yes,1,1,Infrastructure,Yes,Party A,Yes,23.58,97,Cloudy,2,2.0
VOTER_21779,Madhya Pradesh,South,71,Male,Graduate,Laborer,Upper Middle,Urban,Party A,Yes,2,4,Unemployment,Yes,Party E,Yes,17.34,26,Sunny,3,5.1
VOTER_21780,Karnataka,South,24,Other,No Schooling,Doctor,Upper Middle,Rural,Party C,Yes,3,1,Corruption,No,Party A,No,13.62,42,Sunny,5,9.6
VOTER_21781,Karnataka,West,40,Female,Graduate,Business,Low,Rural,Party A,Yes,3,5,Infrastructure,No,Party D,No,24.54,15,Rainy,4,5.2
VOTER_21782,Tamil Nadu,West,49,Male,Secondary,Doctor,Upper Middle,Rural,Party B,No,5,2,Healthcare,No,Party C,No,22.46,156,Sunny,1,3.0
VOTER_21783,Bihar,Central,79,Male,Graduate,Homemaker,Low,Urban,Party E,Yes,4,1,Infrastructure,No,Party E,No,17.04,106,Cloudy,1,3.2
VOTER_21784,Maharashtra,East,62,Male,Primary,Doctor,Middle,Urban,Party B,No,1,5,Corruption,Yes,Party D,Yes,1.28,145,Sunny,3,7.2
VOTER_21785,Gujarat,East,47,Male,Higher Secondary,Engineer,Low,Rural,Party D,Yes,4,1,Infrastructure,No,Party C,Yes,11.95,92,Sunny,5,9.8
VOTER_21786,Karnataka,West,56,Other,Higher Secondary,Doctor,High,Urban,Party D,Yes,1,3,Education,No,Party D,Yes,20.97,46,Sunny,3,4.1
VOTER_21787,Andhra Pradesh,South,22,Other,Primary,Unemployed,Low,Urban,Party D,No,5,1,Corruption,Yes,Party E,Yes,13.17,161,Cloudy,1,3.0
VOTER_21788,Madhya Pradesh,South,84,Female,Post Graduate,Unemployed,High,Rural,Party E,Yes,5,3,Agriculture,No,Party A,Yes,6.4,118,Rainy,1,9.2
VOTER_21789,Andhra Pradesh,West,39,Female,Primary,Homemaker,Low,Rural,Party B,Yes,3,2,Unemployment,No,Party C,Yes,15.78,146,Cloudy,5,8.3
VOTER_21790,Bihar,East,45,Other,Post Graduate,Student,Upper Middle,Rural,Party A,No,3,1,Education,No,Party B,No,0.73,27,Rainy,3,4.9
VOTER_21791,Rajasthan,North,39,Male,Secondary,Laborer,Upper Middle,Urban,Party E,No,3,5,Agriculture,Yes,Party A,No,24.19,72,Rainy,2,6.1
VOTER_21792,Maharashtra,North,46,Female,Graduate,Student,High,Rural,Party C,Yes,1,2,Unemployment,Yes,Party C,Yes,4.0,99,Sunny,5,5.3
VOTER_21793,Madhya Pradesh,Central,60,Male,Higher Secondary,Teacher,Low,Urban,Party E,No,4,2,Women Safety,Yes,Party E,Yes,9.92,45,Cloudy,3,5.3
VOTER_21794,West Bengal,South,59,Other,Post Graduate,Retired,Upper Middle,Rural,Party D,No,4,3,Agriculture,No,Party E,No,3.05,162,Cloudy,4,4.3
VOTER_21795,Madhya Pradesh,East,77,Other,Post Graduate,Unemployed,Middle,Rural,Party B,Yes,3,2,Education,No,Party C,Yes,8.77,175,Rainy,1,7.2
VOTER_21796,Andhra Pradesh,South,76,Female,Secondary,Farmer,Low,Rural,Party A,No,5,1,Education,No,Party E,No,17.83,95,Rainy,3,7.1
VOTER_21797,Madhya Pradesh,North,23,Male,Secondary,Laborer,Middle,Urban,Party E,Yes,4,1,Unemployment,No,Party A,Yes,0.95,148,Rainy,3,5.4
VOTER_21798,Uttar Pradesh,East,45,Other,Primary,Laborer,Upper Middle,Urban,Party C,No,5,3,Crime,No,Party B,No,11.41,169,Sunny,1,5.0
VOTER_21799,Andhra Pradesh,West,48,Other,No Schooling,Laborer,Middle,Urban,Party B,No,3,1,Crime,No,Party A,No,5.54,128,Cloudy,2,7.4
VOTER_21800,Karnataka,North,56,Male,Primary,Retired,Middle,Rural,Party B,No,1,3,Agriculture,Yes,Party B,No,18.65,150,Rainy,2,2.0
VOTER_21801,Maharashtra,North,67,Male,Secondary,Unemployed,Upper Middle,Urban,Party A,No,2,4,Infrastructure,Yes,Party E,No,6.41,18,Sunny,4,5.9
VOTER_21802,Gujarat,East,54,Female,Higher Secondary,Business,Upper Middle,Rural,Party D,Yes,4,3,Infrastructure,No,Party A,Yes,11.95,178,Cloudy,1,3.3
VOTER_21803,West Bengal,South,32,Other,No Schooling,Retired,Upper Middle,Rural,Party E,No,3,5,Corruption,No,Party E,Yes,6.98,154,Rainy,2,6.5
VOTER_21804,Karnataka,North,68,Male,No Schooling,Engineer,High,Urban,Party E,Yes,3,5,Crime,Yes,Party C,No,14.05,105,Cloudy,4,9.1
VOTER_21805,Andhra Pradesh,Central,40,Male,Graduate,Business,Upper Middle,Urban,Party D,No,4,1,Education,Yes,Party E,No,5.1,171,Rainy,4,8.8
VOTER_21806,Bihar,North,42,Male,Post Graduate,Engineer,Upper Middle,Rural,Party E,No,2,4,Agriculture,No,Party E,No,19.22,126,Sunny,2,5.8
VOTER_21807,Madhya Pradesh,South,63,Female,Secondary,Teacher,High,Rural,Party C,No,1,5,Crime,No,Party A,No,10.27,27,Cloudy,1,1.3
VOTER_21808,Uttar Pradesh,West,40,Other,Primary,Unemployed,Low,Urban,Party D,No,4,5,Crime,No,Party E,Yes,12.45,46,Cloudy,1,6.8
VOTER_21809,Tamil Nadu,North,27,Other,Graduate,Engineer,High,Urban,Party C,No,1,5,Education,No,Party E,No,14.15,176,Cloudy,2,3.1
VOTER_21810,Karnataka,East,49,Female,Higher Secondary,Homemaker,Middle,Urban,Party A,Yes,3,1,Crime,Yes,Party E,Yes,20.66,131,Rainy,1,4.5
VOTER_21811,West Bengal,South,68,Male,Higher Secondary,Business,Middle,Urban,Party B,Yes,4,2,Corruption,No,Party D,No,14.9,54,Cloudy,2,8.9
VOTER_21812,Uttar Pradesh,North,58,Male,Secondary,Laborer,Low,Rural,Party B,No,1,2,Unemployment,No,Party E,Yes,16.37,103,Rainy,4,5.1
VOTER_21813,Andhra Pradesh,West,82,Male,No Schooling,Business,High,Rural,Party C,No,5,2,Women Safety,No,Party D,Yes,4.49,75,Sunny,5,9.9
VOTER_21814,Andhra Pradesh,East,82,Male,Graduate,Teacher,Low,Rural,Party A,Yes,5,1,Agriculture,No,Party B,No,21.68,80,Rainy,2,9.1
VOTER_21815,Karnataka,Central,57,Male,Higher Secondary,Farmer,Middle,Rural,Party B,No,5,2,Women Safety,No,Party B,No,8.76,107,Sunny,1,1.1
VOTER_21816,Tamil Nadu,North,35,Male,Post Graduate,Engineer,High,Urban,Party C,No,1,3,Infrastructure,No,Party D,No,23.08,142,Sunny,3,5.7
VOTER_21817,Andhra Pradesh,North,53,Female,Primary,Laborer,Upper Middle,Rural,Party C,No,5,1,Agriculture,No,Party B,No,20.58,43,Rainy,5,3.8
VOTER_21818,Karnataka,South,48,Other,Post Graduate,Engineer,Upper Middle,Urban,Party C,No,3,1,Unemployment,No,Party B,Yes,19.52,136,Sunny,5,8.2
VOTER_21819,Maharashtra,West,71,Other,Secondary,Farmer,Middle,Rural,Party C,No,1,4,Infrastructure,Yes,Party A,Yes,12.15,29,Sunny,3,2.3
VOTER_21820,Tamil Nadu,South,80,Other,Primary,Engineer,High,Rural,Party A,Yes,3,5,Healthcare,Yes,Party E,No,3.23,156,Sunny,2,5.2
VOTER_21821,Maharashtra,Central,18,Other,No Schooling,Retired,Middle,Rural,Party C,Yes,2,4,Corruption,Yes,Party B,No,13.97,147,Sunny,4,3.1
VOTER_21822,Tamil Nadu,Central,69,Male,Primary,Doctor,Middle,Rural,Party D,No,1,2,Women Safety,Yes,Party E,No,8.81,35,Cloudy,2,4.5
VOTER_21823,Tamil Nadu,North,74,Female,Graduate,Laborer,Upper Middle,Rural,Party B,Yes,5,1,Unemployment,No,Party A,No,20.37,54,Sunny,5,8.2
VOTER_21824,Andhra Pradesh,Central,26,Female,Post Graduate,Doctor,Low,Rural,Party E,Yes,5,1,Women Safety,No,Party A,No,14.97,91,Cloudy,5,6.8
VOTER_21825,Rajasthan,East,73,Other,Secondary,Retired,Low,Urban,Party D,No,2,2,Crime,No,Party C,No,5.42,65,Sunny,4,1.4
VOTER_21826,Uttar Pradesh,North,64,Other,Higher Secondary,Farmer,Low,Urban,Party B,No,4,5,Women Safety,No,Party C,Yes,23.91,135,Rainy,2,2.2
VOTER_21827,Uttar Pradesh,East,20,Male,Graduate,Business,Low,Urban,Party D,No,2,4,Agriculture,No,Party B,No,8.15,166,Rainy,3,7.4
VOTER_21828,Uttar Pradesh,Central,19,Male,Secondary,Homemaker,Upper Middle,Urban,Party B,Yes,5,5,Crime,No,Party E,Yes,7.24,8,Sunny,4,6.2
VOTER_21829,Madhya Pradesh,South,71,Male,Higher Secondary,Engineer,Middle,Rural,Party B,Yes,5,2,Unemployment,No,Party E,No,15.71,167,Rainy,5,5.1
VOTER_21830,Uttar Pradesh,North,54,Male,Primary,Farmer,High,Rural,Party C,Yes,4,4,Education,Yes,Party B,Yes,0.87,11,Sunny,3,7.4
VOTER_21831,Bihar,South,73,Male,Higher Secondary,Business,High,Urban,Party C,No,2,4,Women Safety,Yes,Party D,No,16.57,50,Rainy,2,1.2
VOTER_21832,Uttar Pradesh,North,48,Female,Post Graduate,Business,Low,Urban,Party E,Yes,3,5,Unemployment,No,Party C,Yes,11.76,36,Sunny,2,5.9
VOTER_21833,Rajasthan,South,29,Other,No Schooling,Retired,Low,Rural,Party E,No,2,5,Unemployment,No,Party B,Yes,19.29,152,Cloudy,2,6.8
VOTER_21834,Karnataka,West,75,Female,Higher Secondary,Engineer,High,Rural,Party A,Yes,3,1,Healthcare,No,Party A,Yes,2.3,73,Sunny,1,5.7
VOTER_21835,West Bengal,North,84,Other,Higher Secondary,Business,Middle,Rural,Party B,No,5,1,Women Safety,No,Party E,No,4.68,124,Sunny,3,4.8
VOTER_21836,Gujarat,North,43,Other,Secondary,Engineer,Middle,Urban,Party B,No,5,5,Corruption,No,Party C,Yes,13.3,126,Sunny,3,4.5
VOTER_21837,Karnataka,East,29,Male,Secondary,Homemaker,Upper Middle,Rural,Party E,Yes,2,2,Healthcare,No,Party C,Yes,11.41,157,Cloudy,2,7.1
VOTER_21838,Rajasthan,West,33,Male,Graduate,Laborer,Upper Middle,Rural,Party A,Yes,5,5,Education,Yes,Party C,No,6.18,88,Rainy,4,6.8
VOTER_21839,Gujarat,South,70,Other,Post Graduate,Doctor,High,Urban,Party A,No,4,1,Women Safety,No,Party D,No,15.9,132,Rainy,5,6.9
VOTER_21840,Andhra Pradesh,West,66,Other,Graduate,Laborer,Low,Urban,Party D,No,1,4,Corruption,No,Party C,Yes,16.9,165,Cloudy,2,2.4
VOTER_21841,Bihar,South,66,Male,Post Graduate,Engineer,Upper Middle,Rural,Party E,No,3,2,Agriculture,Yes,Party B,Yes,1.42,150,Cloudy,4,2.7
VOTER_21842,Maharashtra,North,24,Female,Post Graduate,Business,Low,Rural,Party D,No,5,1,Crime,No,Party E,Yes,23.65,156,Cloudy,3,3.3
VOTER_21843,Andhra Pradesh,East,32,Male,Post Graduate,Laborer,Upper Middle,Urban,Party A,Yes,3,2,Infrastructure,No,Party A,No,5.34,102,Rainy,5,7.7
VOTER_21844,Madhya Pradesh,South,53,Other,Secondary,Teacher,Low,Rural,Party A,Yes,2,2,Crime,No,Party A,Yes,7.92,74,Cloudy,5,3.1
VOTER_21845,Andhra Pradesh,North,32,Other,Graduate,Unemployed,Upper Middle,Rural,Party A,No,4,4,Women Safety,Yes,Party A,No,18.46,117,Cloudy,2,2.3
VOTER_21846,Gujarat,Central,79,Male,Secondary,Laborer,Low,Urban,Party D,No,3,1,Unemployment,No,Party D,Yes,22.14,105,Sunny,2,5.6
VOTER_21847,Maharashtra,Central,35,Male,Higher Secondary,Laborer,Upper Middle,Urban,Party A,No,5,5,Crime,Yes,Party C,No,17.73,70,Cloudy,1,3.3
VOTER_21848,Maharashtra,Central,63,Male,No Schooling,Unemployed,Middle,Rural,Party A,Yes,1,2,Women Safety,Yes,Party E,No,5.96,45,Cloudy,3,3.1
VOTER_21849,Madhya Pradesh,North,78,Female,Primary,Farmer,Middle,Urban,Party E,Yes,4,2,Women Safety,No,Party E,Yes,2.5,168,Cloudy,4,4.9
VOTER_21850,Gujarat,North,60,Other,Graduate,Farmer,High,Rural,Party C,Yes,2,4,Agriculture,Yes,Party B,Yes,21.17,69,Rainy,2,7.1
VOTER_21851,Gujarat,South,61,Male,No Schooling,Unemployed,High,Rural,Party B,No,5,1,Unemployment,Yes,Party B,Yes,18.03,8,Cloudy,5,3.9
VOTER_21852,Andhra Pradesh,East,83,Female,Higher Secondary,Student,Upper Middle,Urban,Party A,No,4,2,Agriculture,Yes,Party A,No,5.64,16,Cloudy,5,7.9
VOTER_21853,West Bengal,South,72,Female,Post Graduate,Teacher,Low,Urban,Party D,No,5,2,Healthcare,No,Party E,Yes,9.38,29,Rainy,5,4.2
VOTER_21854,Gujarat,West,56,Male,Higher Secondary,Retired,High,Urban,Party D,Yes,2,3,Women Safety,No,Party D,No,11.11,23,Rainy,1,2.7
VOTER_21855,Uttar Pradesh,North,22,Other,Graduate,Teacher,Upper Middle,Urban,Party B,No,2,3,Healthcare,No,Party A,Yes,9.56,151,Cloudy,5,5.9
VOTER_21856,Gujarat,North,74,Female,Primary,Laborer,Middle,Urban,Party D,No,1,2,Education,No,Party E,No,7.09,162,Sunny,1,2.0
VOTER_21857,Rajasthan,East,32,Male,Post Graduate,Unemployed,High,Urban,Party D,Yes,4,4,Crime,Yes,Party B,No,15.1,152,Sunny,1,5.2
VOTER_21858,Gujarat,South,33,Female,No Schooling,Farmer,Middle,Rural,Party E,Yes,1,5,Crime,Yes,Party B,Yes,17.13,94,Sunny,5,9.0
VOTER_21859,Andhra Pradesh,South,74,Other,Secondary,Business,Upper Middle,Urban,Party D,No,1,3,Corruption,Yes,Party E,No,24.73,34,Cloudy,4,3.0
VOTER_21860,Madhya Pradesh,North,42,Female,Graduate,Homemaker,Upper Middle,Urban,Party B,No,1,3,Education,No,Party E,No,21.84,124,Rainy,5,9.5
VOTER_21861,Tamil Nadu,Central,39,Female,Graduate,Engineer,Middle,Urban,Party D,No,3,1,Education,No,Party B,Yes,14.68,15,Cloudy,1,6.3
VOTER_21862,Uttar Pradesh,South,48,Other,Primary,Retired,Upper Middle,Rural,Party E,Yes,2,5,Women Safety,Yes,Party A,No,13.25,144,Rainy,1,9.5
VOTER_21863,Maharashtra,West,51,Female,Higher Secondary,Farmer,Upper Middle,Urban,Party A,No,1,3,Women Safety,Yes,Party D,Yes,17.1,137,Sunny,1,8.6
VOTER_21864,Uttar Pradesh,Central,33,Female,No Schooling,Teacher,Low,Urban,Party C,Yes,3,5,Corruption,Yes,Party C,Yes,19.38,111,Rainy,1,3.7
VOTER_21865,Uttar Pradesh,Central,76,Other,Graduate,Farmer,Middle,Rural,Party C,Yes,3,5,Education,No,Party D,No,15.06,159,Rainy,5,9.5
VOTER_21866,Rajasthan,South,32,Other,No Schooling,Unemployed,High,Rural,Party B,No,3,1,Education,Yes,Party C,No,12.0,168,Rainy,4,5.2
VOTER_21867,Bihar,Central,30,Female,Graduate,Farmer,High,Urban,Party B,Yes,1,2,Infrastructure,No,Party E,Yes,12.71,43,Cloudy,2,3.8
VOTER_21868,Uttar Pradesh,West,41,Female,Graduate,Unemployed,Upper Middle,Rural,Party A,No,3,2,Healthcare,No,Party A,Yes,22.05,124,Sunny,5,8.4
VOTER_21869,Uttar Pradesh,South,30,Other,No Schooling,Student,Low,Urban,Party D,No,1,3,Corruption,Yes,Party C,Yes,16.19,165,Sunny,4,7.1
VOTER_21870,Rajasthan,East,82,Other,Post Graduate,Retired,Middle,Rural,Party B,No,4,1,Agriculture,Yes,Party C,Yes,7.06,100,Sunny,4,4.7
VOTER_21871,Madhya Pradesh,South,53,Other,No Schooling,Business,Middle,Urban,Party D,Yes,2,3,Unemployment,No,Party D,No,9.09,62,Sunny,1,7.2
VOTER_21872,Uttar Pradesh,North,66,Female,Secondary,Teacher,Upper Middle,Rural,Party D,No,5,3,Agriculture,No,Party A,Yes,8.65,161,Sunny,2,8.6
VOTER_21873,Karnataka,East,65,Female,Post Graduate,Student,Low,Rural,Party E,No,1,2,Unemployment,No,Party A,No,4.19,44,Cloudy,4,6.6
VOTER_21874,Tamil Nadu,South,60,Female,Secondary,Unemployed,High,Urban,Party E,No,2,1,Women Safety,Yes,Party E,No,21.98,156,Rainy,2,4.7
VOTER_21875,Madhya Pradesh,Central,23,Other,No Schooling,Homemaker,Middle,Rural,Party A,No,1,5,Women Safety,Yes,Party E,Yes,22.01,62,Rainy,1,8.1
VOTER_21876,Tamil Nadu,North,31,Other,No Schooling,Homemaker,Upper Middle,Urban,Party C,No,4,2,Agriculture,No,Party C,No,3.72,29,Sunny,2,6.0
VOTER_21877,Karnataka,North,47,Male,Higher Secondary,Engineer,Upper Middle,Rural,Party B,No,2,3,Unemployment,Yes,Party E,Yes,9.53,82,Sunny,4,7.9
VOTER_21878,Gujarat,East,25,Male,Post Graduate,Doctor,Upper Middle,Urban,Party B,Yes,2,3,Corruption,No,Party E,No,1.83,7,Cloudy,5,6.8
VOTER_21879,Gujarat,West,71,Male,Higher Secondary,Laborer,Middle,Rural,Party D,Yes,3,4,Education,Yes,Party E,Yes,4.75,162,Cloudy,2,2.0
VOTER_21880,Bihar,North,83,Other,No Schooling,Business,Middle,Urban,Party B,No,1,1,Infrastructure,No,Party A,Yes,5.75,30,Cloudy,1,4.8
VOTER_21881,Uttar Pradesh,South,21,Male,Higher Secondary,Doctor,High,Rural,Party B,Yes,1,5,Healthcare,Yes,Party C,No,5.96,86,Cloudy,5,1.1
VOTER_21882,Andhra Pradesh,Central,77,Male,Graduate,Doctor,High,Urban,Party C,Yes,5,5,Healthcare,No,Party C,No,11.56,66,Cloudy,4,9.6
VOTER_21883,Tamil Nadu,East,70,Female,Secondary,Doctor,High,Rural,Party B,Yes,3,3,Healthcare,No,Party B,No,17.69,81,Cloudy,4,2.7
VOTER_21884,Rajasthan,West,32,Female,Primary,Engineer,Middle,Rural,Party A,No,3,4,Corruption,No,Party B,Yes,2.46,66,Cloudy,5,3.3
VOTER_21885,Tamil Nadu,Central,18,Other,Post Graduate,Laborer,Low,Urban,Party D,No,5,4,Healthcare,Yes,Party C,No,7.57,146,Sunny,3,3.5
VOTER_21886,Madhya Pradesh,West,39,Female,Post Graduate,Unemployed,Upper Middle,Urban,Party E,No,3,1,Crime,Yes,Party D,Yes,16.7,166,Cloudy,4,2.7
VOTER_21887,Andhra Pradesh,East,32,Female,Post Graduate,Farmer,Middle,Urban,Party D,Yes,3,3,Healthcare,No,Party D,No,14.69,158,Sunny,1,9.4
VOTER_21888,Madhya Pradesh,East,39,Female,Graduate,Student,Upper Middle,Urban,Party C,Yes,4,3,Healthcare,No,Party B,No,1.52,161,Cloudy,5,2.5
VOTER_21889,Andhra Pradesh,West,67,Male,Post Graduate,Unemployed,High,Urban,Party A,Yes,2,3,Crime,Yes,Party E,Yes,11.69,124,Cloudy,2,7.9
VOTER_21890,Bihar,North,65,Male,Primary,Doctor,Middle,Urban,Party E,No,5,1,Education,No,Party A,Yes,11.32,131,Sunny,2,3.0
VOTER_21891,West Bengal,East,68,Male,Secondary,Teacher,Upper Middle,Rural,Party D,No,4,5,Women Safety,No,Party D,Yes,3.76,17,Cloudy,2,5.4
VOTER_21892,Andhra Pradesh,West,34,Female,Graduate,Teacher,High,Urban,Party C,No,4,2,Women Safety,Yes,Party E,No,23.97,166,Cloudy,1,1.8
VOTER_21893,Bihar,North,68,Male,No Schooling,Unemployed,Middle,Urban,Party B,Yes,4,4,Unemployment,No,Party E,No,20.01,126,Cloudy,2,3.4
VOTER_21894,Gujarat,North,54,Female,Secondary,Farmer,Upper Middle,Urban,Party B,Yes,3,5,Agriculture,Yes,Party A,Yes,2.25,69,Cloudy,5,2.0
VOTER_21895,Bihar,East,66,Other,Graduate,Teacher,Upper Middle,Rural,Party B,No,5,2,Women Safety,No,Party E,Yes,2.06,153,Sunny,3,6.2
VOTER_21896,Madhya Pradesh,South,76,Female,No Schooling,Engineer,Low,Rural,Party D,Yes,3,5,Crime,No,Party D,Yes,20.35,103,Cloudy,1,7.3
VOTER_21897,Tamil Nadu,West,27,Male,Secondary,Homemaker,Middle,Urban,Party C,Yes,3,5,Infrastructure,Yes,Party A,No,21.32,65,Sunny,2,1.4
VOTER_21898,Karnataka,Central,47,Male,Secondary,Business,Upper Middle,Urban,Party C,No,4,5,Unemployment,No,Party E,Yes,5.05,165,Rainy,2,9.8
VOTER_21899,Andhra Pradesh,South,38,Male,No Schooling,Doctor,Low,Rural,Party C,No,1,5,Unemployment,Yes,Party D,No,16.79,156,Sunny,4,6.8
VOTER_21900,Tamil Nadu,North,51,Female,Graduate,Doctor,Middle,Rural,Party E,No,5,3,Infrastructure,Yes,Party E,No,10.02,16,Sunny,5,7.9
VOTER_21901,Tamil Nadu,Central,67,Female,No Schooling,Retired,High,Rural,Party B,Yes,5,5,Agriculture,No,Party D,Yes,3.91,27,Cloudy,3,6.2
VOTER_21902,Tamil Nadu,South,64,Female,No Schooling,Doctor,Low,Urban,Party E,No,4,2,Corruption,No,Party B,Yes,9.22,40,Sunny,1,9.5
VOTER_21903,Uttar Pradesh,North,23,Other,Post Graduate,Engineer,Low,Urban,Party A,No,4,2,Healthcare,Yes,Party B,Yes,19.83,169,Cloudy,1,8.6
VOTER_21904,Andhra Pradesh,Central,67,Male,Post Graduate,Doctor,High,Rural,Party C,Yes,2,4,Women Safety,No,Party C,No,1.51,14,Rainy,3,9.5
VOTER_21905,Tamil Nadu,Central,80,Other,No Schooling,Business,High,Urban,Party D,Yes,4,1,Agriculture,No,Party A,Yes,15.63,116,Sunny,1,7.8
VOTER_21906,Uttar Pradesh,North,29,Female,Higher Secondary,Business,High,Urban,Party C,No,3,2,Healthcare,Yes,Party E,Yes,22.53,85,Rainy,1,7.5
VOTER_21907,Maharashtra,East,58,Other,Primary,Business,Middle,Urban,Party C,Yes,4,2,Crime,Yes,Party A,No,15.22,55,Rainy,4,6.9
VOTER_21908,Karnataka,North,48,Male,Graduate,Retired,Low,Rural,Party C,Yes,5,2,Infrastructure,Yes,Party D,No,6.43,67,Rainy,4,2.3
VOTER_21909,Karnataka,West,19,Male,Primary,Teacher,High,Urban,Party E,No,1,2,Education,Yes,Party C,No,20.52,36,Cloudy,3,4.1
VOTER_21910,Maharashtra,North,33,Female,Higher Secondary,Retired,Low,Urban,Party B,No,1,1,Agriculture,No,Party B,Yes,19.31,140,Rainy,5,9.8
VOTER_21911,Bihar,West,18,Male,Secondary,Farmer,Upper Middle,Rural,Party B,No,3,1,Healthcare,Yes,Party A,Yes,18.07,6,Rainy,4,6.9
VOTER_21912,Tamil Nadu,Central,21,Other,Post Graduate,Retired,Upper Middle,Rural,Party B,Yes,1,5,Unemployment,Yes,Party C,Yes,15.52,107,Rainy,3,9.9
VOTER_21913,West Bengal,North,64,Other,Higher Secondary,Homemaker,Middle,Rural,Party D,Yes,4,2,Crime,Yes,Party A,No,15.51,62,Sunny,3,1.9
VOTER_21914,Gujarat,South,82,Other,Higher Secondary,Laborer,Middle,Urban,Party C,No,1,2,Crime,No,Party A,Yes,8.19,171,Cloudy,5,5.6
